Активно;Тип расчета;Параметр товарной акции;Приоритет;Дата начала действия;Дата окончания действия;Ответственный;Название;Внешний идентификатор;Описание;Значение для товарной акции;Минимальное количество товара по акции;Максимальное количество товара по акции;Минимальная сумма товара по акции;Кол-во товара;По цене товара;Товар;Подгруппа товаров;Группа товаров;Подкатегория товаров;Категории товаров;Бренд;Производитель;Мерчант
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Биточки с сыром из  цыплят  охл ГЗМС 380г МИРАТОРГ  РОССИЯ;;;114,9;0,1;45;1;;;РН200670;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Шампиньоны резан. с/м 400г Vитамин Россия;;;99,9;0,1;45;1;;;РН200425;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Фасоль стручковая рез. с/м 30-40мм 400г Vитамин Россия;;;99,9;0,1;45;1;;;РН200454;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Сотэ с прованскими травами 400г Фермерские Продукты Vитамин Мираторг РОССИЯ;;;139,9;0,1;45;1;;;РН200435;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Вишня б/косточки с/м 300г Vитамин Россия;;;159,9;0,1;45;1;;;РН200505;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Ризотто с курицей и шпинатом 400г Мираторг Россия;;;214,9;0,1;45;1;;;РН110794;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Шпинат листовой порционный с/м 400г Vитамин РОССИЯ;;;119,9;0,1;45;1;;;РН200424;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Киноа с овощами и базиликом 400г Фермерские Продукты с Мираторг Россия;;;149,9;0,1;45;1;;;РН200460;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Бурый рис с овощами и зеленью 400г Фермерские Продукты Vитамин Мираторг РОССИЯ;;;139,9;0,1;45;1;;;РН200459;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Булгур с тыквой и шпинатом 400г Фермерские Продукты Vитамин Мираторг РОССИЯ;;;124,9;0,1;45;1;;;РН200461;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Грибное ризотто с лисичками 400г Мираторг Россия;;;219,9;0,1;45;1;;;РН110793;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Чай ягодный с чабрецом 300г Vитамин РОССИЯ;;;139,9;0,1;45;1;;;РН200510;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Смесь Лимонад с клубникой с/м 250г Мираторг Россия;;;99,9;0,1;45;1;;;РН105057;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Феттучини с морепрод. в соусе Неаполитано 400г Vитамин Россия Мираторг;;;239,9;0,1;45;1;;;РН079069;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Кольца кальмара очищенные с/м 460г Морепродукты Мираторг Россия;;;599,9;0,1;45;1;;;РН109747;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Капуста Брюссельская 25-32мм с/м 400г Vитамин Мираторг Россия;;;109,9;0,1;45;1;;;РН000118;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Смесь для Смузи клубника-ананас с/м 300г Vитамин Россия;;;99,9;0,1;45;1;;;РН200437;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Глинтвейн 300г Vитамин Мираторг РОССИЯ;;;99,9;0,1;45;1;;;РН200452;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Испанская смесь в соусе Ривейра с/м 400г Vитамин Россия;;;144,9;0,1;45;1;;;РН114741;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Шейка свиная б/к охл вес ~1.1кг TF Мираторг Россия;;;399,9;0,1;45;1;;;РН000073;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Окорочка ЦБ охл лоток 796г ББ Мираторг Россия;;;179,9;0,1;45;1;;;РН081503;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Окорочок цыпленка-бройлера б/к б/ш охл вес ~750г  МИРАТОРГ РОССИЯ;;;249,9;0,1;45;1;;;РН110564;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Смесь салатная Танго микс 65г Белая Дача Россия;;;142,9;0,1;45;1;;;РН080921;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Смесь салатная Ассорти 180г Белая Дача Россия;;;115,9;0,1;45;1;;;РН080917;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Орех грецкий Чилийский 80г Семушка Россия;;;219,9;0,1;45;1;;;РН108319;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Ананасы сушеные 80г Семушка Россия;;;219,9;0,1;45;1;;;РН108334;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Огурцы соленые 1кг ФерЭльГам Россия;;;149,9;0,1;45;1;;;РН002329;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Имбирь маринованый нарез. 400г ФерЭльГам Россия;;;104,9;0,1;45;1;;;РН015693;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Морковь по-корейски 300г ФерЭльГам Россия;;;75,9;0,1;45;1;;;РН089048;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Капуста марин. с морковью 500г ФерЭльГам Россия;;;66,9;0,1;45;1;;;РН089043;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Семечки черные с морской солью 100г От Мартина Россия;;;43,9;0,1;45;1;;;РН081998;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Семечки белые солен. 100г От Мартина Россия;;;49,9;0,1;45;1;;;РН055105;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Смесь орехов и изюма Коктейль 150г Дары природы Россия;;;215,9;0,1;45;1;;;РН089721;;;;;;;
Да;Фиксированная цена;Промо 11 по бонусной карте 08.06.2020-21.06.2020;50;08.06.2020;21.06.2020;;Салатный набор 100г (лук. кинза. базилик красный) коррекс Зеленый Сад;;;109,9;0,1;45;1;;;РН111465;;;;;;;
